id,name,type,desc,atk,def,level,race,attribute,archetype,image_url,image_path
20403123,Performapal Sleight Hand Magician,Effect Monster,"You can Special Summon this card (from your hand) by Tributing 1 ""Performapal"" monster, except a Pendulum Monster. Once per turn: You can discard 1 card, then target 1 face-up card on the field; destroy it.",2500,2000,7,Spellcaster,LIGHT,Performapal,https://images.ygoprodeck.com/images/cards_cropped/20403123.jpg,GAN_experiments/training_magician/darkmagician/20403123.jpg
7799906,Performapal Smile Sorcerer,Pendulum Effect Monster,"[ Pendulum Effect ] 
If a monster(s) you control whose current ATK is higher than its original ATK is destroyed by battle or card effect: You can Special Summon this card from your Pendulum Zone. You can only use this effect of ""Performapal Smile Sorcerer"" once per turn.
[ Monster Effect ] 
If this card is Normal or Special Summoned: You can add 1 ""Smile"" Spell/Trap from your Deck to your hand. If every monster you control is a ""Performapal"" or ""Odd-Eyes"" monster, or a ""Magician"" Pendulum Monster, and this card's current ATK is higher than its original ATK: You can draw cards equal to the number of monsters you control whose current ATK is higher than their original ATK, also you cannot Special Summon monsters for the rest of this turn. You can only use each effect of ""Performapal Smile Sorcerer"" once per turn.",2500,2000,8,Spellcaster,LIGHT,Performapal,https://images.ygoprodeck.com/images/cards_cropped/7799906.jpg,GAN_experiments/training_magician/darkmagician/7799906.jpg
128454,Performapal Springoose,Effect Monster,"You can banish this card from your Graveyard, then target 2 cards among the Pendulum Monsters you control and/or the ""Magician"" and ""Performapal"" cards in your Pendulum Zone; return both to the hand. You can only use this effect of ""Performapal Springoose"" once per turn.",1100,2400,5,Winged Beast,WIND,Performapal,https://images.ygoprodeck.com/images/cards_cropped/128454.jpg,GAN_experiments/training_magician/darkmagician/128454.jpg
73511233,Performapal U Go Golem,Pendulum Effect Monster,"[ Pendulum Effect ] 
Once per turn, if a monster is Fusion Summoned to your field (except during the Damage Step): You can add 1 ""Performapal"", ""Odd-Eyes"", or ""Magician"" Pendulum Monster from your GY or face-up in your Extra Deck to your hand.
[ Monster Effect ] 
Once per turn, during your Main Phase, if this card was Pendulum Summoned this turn: You can Fusion Summon 1 Fusion Monster from your Extra Deck, using this card you control and Dragon monsters you control as Fusion Materials.",1600,1000,4,Fiend,DARK,Performapal,https://images.ygoprodeck.com/images/cards_cropped/73511233.jpg,GAN_experiments/training_magician/darkmagician/73511233.jpg
24103628,Phantom Magician,Effect Monster,"When this card is destroyed by battle and sent to the Graveyard: You can Special Summon 1 ""HERO"" monster with 1000 or less ATK from your Deck in face-up Defense Position.",600,700,3,Spellcaster,DARK,HERO,https://images.ygoprodeck.com/images/cards_cropped/24103628.jpg,GAN_experiments/training_magician/darkmagician/24103628.jpg
48461764,Purple Poison Magician,Pendulum Effect Monster,"[ Pendulum Effect ] 
Once per turn, if your DARK Spellcaster-Type monster battles, before damage calculation: You can activate this effect; that monster gains 1200 ATK (until the end of the Damage Step), then destroy this card.
[ Monster Effect ] 
(This card is always treated as a ""Fusion Dragon"" card.)
If this card is destroyed by battle or card effect: You can target 1 face-up card on the field; destroy it.",1200,2100,4,Spellcaster,DARK,Magician,https://images.ygoprodeck.com/images/cards_cropped/48461764.jpg,GAN_experiments/training_magician/darkmagician/48461764.jpg
84433295,Quintet Magician,Fusion Monster,"5 Spellcaster monsters
Must be Fusion Summoned. If this card is Fusion Summoned using 5 Spellcaster monsters with different names: You can destroy all cards your opponent controls. This face-up card on the field cannot be Tributed, nor used as Fusion Material, also it cannot be destroyed by card effects.",4500,4500,12,Spellcaster,DARK,Unknown,https://images.ygoprodeck.com/images/cards_cropped/84433295.jpg,GAN_experiments/training_magician/darkmagician/84433295.jpg
6337436,Rapid-Fire Magician,Effect Monster,Inflict 400 damage to your opponent each time you activate a Normal Spell Card.,1600,1200,4,Spellcaster,DARK,Unknown,https://images.ygoprodeck.com/images/cards_cropped/6337436.jpg,GAN_experiments/training_magician/darkmagician/6337436.jpg
37818794,Red-Eyes Dark Dragoon,Fusion Monster,"""Dark Magician"" + ""Red-Eyes Black Dragon"" or 1 Dragon Effect Monster
Cannot be destroyed by card effects. Neither player can target this card with card effects. During your Main Phase: You can destroy 1 monster your opponent controls, and if you do, inflict damage to your opponent equal to that monster's original ATK. You can use this effect a number of times per turn up to the number of Normal Monsters used as Fusion Material for this card. Once per turn, when a card or effect is activated (Quick Effect): You can discard 1 card; negate the activation, and if you do, destroy that card, and if you do that, this card gains 1000 ATK.",3000,2500,8,Spellcaster,DARK,Red-Eyes,https://images.ygoprodeck.com/images/cards_cropped/37818794.jpg,GAN_experiments/training_magician/darkmagician/37818794.jpg
45819647,"Selene, Queen of the Master Magicians",Link Monster,"2+ monsters, including a Spellcaster monster
If this card is Link Summoned: Place Spell Counters on this card, equal to the number of Spells on the field and in the GYs. While an ""Endymion"" card(s) is on the field, your opponent's monsters cannot target this card for attacks. Once per turn, during the Main Phase (Quick Effect): You can remove 3 Spell Counters from your field; Special Summon 1 Spellcaster monster from your hand or GY in Defense Position, to your zone this card points to.",1850,0,0,Spellcaster,LIGHT,Endymion,https://images.ygoprodeck.com/images/cards_cropped/45819647.jpg,GAN_experiments/training_magician/darkmagician/45819647.jpg
44968459,Silent Burning,Spell Card,"During the Battle Phase, if you control a ""Silent Magician"" monster, and have more cards in your hand than your opponent: Each player draws until they have 6 cards in their hand. This card's activation and effect cannot be negated. You can banish this card from your Graveyard; add 1 ""Silent Magician"" monster from your Deck to your hand.",0,0,0,Quick-Play,Unknown,Silent Magician,https://images.ygoprodeck.com/images/cards_cropped/44968459.jpg,GAN_experiments/training_magician/darkmagician/44968459.jpg
41175645,Silent Magician,Effect Monster,"Cannot be Normal Summoned/Set. Must be Special Summoned (from your hand) by Tributing 1 Spellcaster-Type monster, and cannot be Special Summoned by other ways. This card gains 500 ATK for each card in your hand. Once per turn, during either player's turn, when a Spell Card is activated: You can negate the activation. If this card is destroyed by battle, or if this card in its owner's control is destroyed by an opponent's card effect: You can Special Summon 1 ""Silent Magician"" monster from your hand or Deck, except ""Silent Magician"", ignoring its Summoning conditions.",1000,1000,4,Spellcaster,LIGHT,Silent Magician,https://images.ygoprodeck.com/images/cards_cropped/41175645.jpg,GAN_experiments/training_magician/darkmagician/41175645.jpg
73665146,Silent Magician LV4,Effect Monster,"Each time your opponent draws a card(s), place 1 Spell Counter on this card (max. 5). This card gains 500 ATK for each Spell Counter on it. During the Standby Phase of your next turn after the 5th Spell Counter is placed on this card: You can send this face-up card with 5 Spell Counters on it to the Graveyard; Special Summon 1 ""Silent Magician LV8"" from your hand or Deck.",1000,1000,4,Spellcaster,LIGHT,Silent Magician,https://images.ygoprodeck.com/images/cards_cropped/73665146.jpg,GAN_experiments/training_magician/darkmagician/73665146.jpg
72443568,Silent Magician LV8,Effect Monster,"Cannot be Normal Summoned/Set. Must be Special Summoned by ""Silent Magician LV4"" and cannot be Special Summoned by other ways. Unaffected by your opponent's Spell effects.",3500,1000,8,Spellcaster,LIGHT,Silent Magician,https://images.ygoprodeck.com/images/cards_cropped/72443568.jpg,GAN_experiments/training_magician/darkmagician/72443568.jpg
65726770,Silent Magician Zero,Effect Monster,"If your opponent draws a card(s): Increase this card's Level by the number drawn. While this card's Level is higher than its original Level, it gains ATK equal to the difference x 500. When your opponent activates a Spell Card or effect, while you control ""Shining Sarcophagus"" (Quick Effect): You can negate the activation, and if you do, increase this card's Level by 1. You can only use this effect of ""Silent Magician Zero"" once per turn.",1000,1000,4,Spellcaster,LIGHT,Silent Magician,https://images.ygoprodeck.com/images/cards_cropped/65726770.jpg,GAN_experiments/training_magician/darkmagician/65726770.jpg
19502505,Silent Paladin,Effect Monster,"When this card is Normal Summoned: You can add 1 ""Silent Swordsman LV3"" or ""Silent Magician LV4"" from your Deck to your hand. During either player's turn, when a Spell Card is activated that targets exactly 1 monster you control (and no other cards): You can negate the activation. This effect can only be used once while this card is face-up on the field. If this card is destroyed by battle, or if this card in its owner's control is destroyed by an opponent's card effect: You can target 1 LIGHT ""LV"" monster in your Graveyard; add it to your hand.",500,1500,4,Fairy,LIGHT,Silent Swordsman,https://images.ygoprodeck.com/images/cards_cropped/19502505.jpg,GAN_experiments/training_magician/darkmagician/19502505.jpg
88901771,Skilled Blue Magician,Effect Monster,"Each time a Spell Card is activated, place 1 Spell Counter on this card when that Spell Card resolves (max. 3). You can Tribute this card with 3 Spell Counters on it; Special Summon 1 ""Gaia The Fierce Knight"" monster from your hand, Deck, or Graveyard. You can banish this card from your Graveyard, then target 1 card you control that you can place a Spell Counter on; place 1 Spell Counter on it.",1800,1800,4,Spellcaster,LIGHT,Unknown,https://images.ygoprodeck.com/images/cards_cropped/88901771.jpg,GAN_experiments/training_magician/darkmagician/88901771.jpg
88232397,Skilled Brown Magician,Effect Monster,"Each time a Spell Card is activated, place 1 Spell Counter on this card when that Spell resolves (max. 3). You can remove 1 Spell Counter from this card, then activate 1 of these effects;
● This card gains 1500 ATK, and its Level is increased by 1.
● Add 1 ""Kuriboh"" monster or 1 ""Multiply"" from your Deck or GY to your hand.
You can only use this effect of ""Skilled Brown Magician"" once per turn.",300,200,4,Spellcaster,DARK,Skilled Magician,https://images.ygoprodeck.com/images/cards_cropped/88232397.jpg,GAN_experiments/training_magician/darkmagician/88232397.jpg
73752131,Skilled Dark Magician,Effect Monster,"Each time a Spell Card is activated, place 1 Spell Counter on this card when that Spell resolves (max. 3). You can Tribute this card with 3 Spell Counters on it; Special Summon 1 ""Dark Magician"" from your hand, Deck, or GY.",1900,1700,4,Spellcaster,DARK,Dark Magician,https://images.ygoprodeck.com/images/cards_cropped/73752131.jpg,GAN_experiments/training_magician/darkmagician/73752131.jpg
65338781,Skilled Red Magician,Effect Monster,"Each time a Spell Card is activated, place 1 Spell Counter on this card when that Spell Card resolves (max. 3). You can Tribute this card with 3 Spell Counters on it; Special Summon 1 ""Archfiend"" monster from your hand, Deck, or Graveyard. You can banish this card from your Graveyard, then target 1 card you control that you can place a Spell Counter on; place 1 Spell Counter on it.",1600,1600,4,Spellcaster,DARK,Archfiend,https://images.ygoprodeck.com/images/cards_cropped/65338781.jpg,GAN_experiments/training_magician/darkmagician/65338781.jpg
46363422,Skilled White Magician,Effect Monster,"Each time a Spell Card is activated, place 1 Spell Counter on this card when that Spell Card resolves (max. 3). You can Tribute this card with 3 Spell Counters on it; Special Summon 1 ""Buster Blader"" from your hand, Deck, or Graveyard.",1700,1900,4,Spellcaster,LIGHT,Unknown,https://images.ygoprodeck.com/images/cards_cropped/46363422.jpg,GAN_experiments/training_magician/darkmagician/46363422.jpg
27813661,Sky Iris,Spell Card,"Your opponent cannot target ""Magician"", ""Performapal"", or ""Odd-Eyes"" cards in your Pendulum Zones with card effects. You can target 1 other face-up card you control; destroy it, and if you do, add 1 ""Odd-Eyes"" card from your Deck to your hand. You can only use this effect of ""Sky Iris"" once per turn.",0,0,0,Field,Unknown,Odd-Eyes,https://images.ygoprodeck.com/images/cards_cropped/27813661.jpg,GAN_experiments/training_magician/darkmagician/27813661.jpg
58058134,Slacker Magician,XYZ Monster,"2 Level 1 monsters
Once per turn, this card cannot be destroyed by battle. During either player's turn, when a card or effect is activated that targets this face-up card: You can detach 1 Xyz Material from this card; negate the activation, and if you do, destroy that card.",200,2100,1,Spellcaster,LIGHT,Unknown,https://images.ygoprodeck.com/images/cards_cropped/58058134.jpg,GAN_experiments/training_magician/darkmagician/58058134.jpg
23020408,Soul Servant,Spell Card,"Place 1 card on top of the Deck from your hand, Deck, or GY, that is ""Dark Magician"" or specifically lists ""Dark Magician"" or ""Dark Magician Girl"" in its text, except ""Soul Servant"". During your Main Phase: You can banish this card from your GY; draw cards equal to the number of ""Palladium"" monsters, ""Dark Magician"", and/or ""Dark Magician Girl"", with different names, on the field and in the GYs. You can only use this effect of ""Soul Servant"" once per turn.",0,0,0,Quick-Play,Unknown,Dark Magician,https://images.ygoprodeck.com/images/cards_cropped/23020408.jpg,GAN_experiments/training_magician/darkmagician/23020408.jpg
74850403,Star Pendulumgraph,Spell Card,"Your opponent cannot target Spellcaster-Type monsters you control with Spell Cards or effects. If a face-up ""Magician"" Pendulum Monster Card(s) leaves your Monster Zone or Pendulum Zone: Add 1 ""Magician"" Pendulum Monster from your Deck to your hand. You can only use this effect of ""Star Pendulumgraph"" once per turn.",0,0,0,Continuous,Unknown,Magician,https://images.ygoprodeck.com/images/cards_cropped/74850403.jpg,GAN_experiments/training_magician/darkmagician/74850403.jpg
94415058,Stargazer Magician,Pendulum Effect Monster,"[ Pendulum Effect ] 
If a Pendulum Monster you control battles, your opponent cannot activate Spell Cards until the end of the Damage Step. Unless you have a ""Magician"" card or ""Odd-Eyes"" card in your other Pendulum Zone, this card's Pendulum Scale becomes 4.
[ Monster Effect ] 
Once per turn, when exactly 1 other Pendulum Monster you control (and no other cards) is returned to your hand by an opponent's card effect (except during the Damage Step): You can Special Summon 1 monster from your hand with the same name as that returned to the hand.",1200,2400,5,Spellcaster,DARK,Magician,https://images.ygoprodeck.com/images/cards_cropped/94415058.jpg,GAN_experiments/training_magician/darkmagician/94415058.jpg
96239878,Strength in Unity,Spell Card,"If you Ritual or Fusion Summon using ""Blue-Eyes White Dragon"" or ""Dark Magician"": You can target 1 card your opponent controls or in their GY; banish it. You can send this face-up card from the field to the GY, then target 1 Level 7 or higher Normal Monster in your GY; add it to your hand or shuffle it into the Deck. You can only use each effect of ""Strength in Unity"" once per turn.",0,0,0,Continuous,Unknown,Unknown,https://images.ygoprodeck.com/images/cards_cropped/96239878.jpg,GAN_experiments/training_magician/darkmagician/96239878.jpg
21113684,Supreme Arcanite Magician,Fusion Monster,"1 Spellcaster-Type Synchro Monster + 1 Spellcaster-Type monster
This monster can only be Special Summoned by Fusion Summon (from the Extra Deck). When this card is Fusion Summoned, place 2 Spell Counters on it. This card gains 1000 ATK for each Spell Counter on it. Once per turn, you can remove 1 Spell Counter from your side of the field to activate 1 of the following effects: ● Select 1 card on the field, and destroy it. ● Draw 1 card.",1400,2800,10,Spellcaster,LIGHT,Unknown,https://images.ygoprodeck.com/images/cards_cropped/21113684.jpg,GAN_experiments/training_magician/darkmagician/21113684.jpg
14513273,Supreme King Gate Magician,Pendulum Effect Monster,"[ Pendulum Effect ] 
""Supreme King Z-ARC"" you control cannot be banished by your opponent's card effects. During your Main Phase: You can destroy this card, and if you do, place 1 ""Supreme King Gate"" Pendulum Monster from your hand or Deck in your Pendulum Zone, except ""Supreme King Gate Magician"". You can only use this effect of ""Supreme King Gate Magician"" once per turn.
[ Monster Effect ] 
If you have a ""Supreme King Gate"" card in your Pendulum Zone, except ""Supreme King Gate Magician"": You can send 1 ""Pendulum Dragon"", ""Xyz Dragon"", ""Synchro Dragon"", or ""Fusion Dragon"" monster from your hand or Extra Deck to the GY, and if you do, Special Summon this card from your hand. If this card is Special Summoned: You can add 1 card that mentions ""Supreme King Z-ARC"" from your Deck to your hand, except a Spellcaster monster. You can only use each effect of ""Supreme King Gate Magician"" once per turn.",2500,2000,7,Spellcaster,LIGHT,Magician,https://images.ygoprodeck.com/images/cards_cropped/14513273.jpg,GAN_experiments/training_magician/darkmagician/14513273.jpg
64910482,T.G. Cyber Magician,Tuner Monster,"If this card you control would be used as Synchro Material for a ""T.G."" monster, ""T.G."" monsters in your hand can be used as the non-Tuner Synchro Materials. Once per turn, during the End Phase, if this card is in the GY because it was destroyed on the field and sent there this turn: You can add 1 ""T.G."" monster from your Deck to your hand, except ""T.G. Cyber Magician"".",0,0,1,Spellcaster,LIGHT,T.G.,https://images.ygoprodeck.com/images/cards_cropped/64910482.jpg,GAN_experiments/training_magician/darkmagician/64910482.jpg
98558751,T.G. Wonder Magician,Synchro Tuner Monster,"1 Tuner + 1+ non-Tuner ""T.G."" monsters
If this card is Synchro Summoned: Target 1 Spell/Trap on the field; destroy that target. If this card on the field is destroyed: Draw 1 card. Once per Chain, during your opponent's Main Phase, you can (Quick Effect): Immediately after this effect resolves, Synchro Summon using this card you control.",1900,0,5,Spellcaster,LIGHT,T.G.,https://images.ygoprodeck.com/images/cards_cropped/98558751.jpg,GAN_experiments/training_magician/darkmagician/98558751.jpg
63101919,Tempest Magician,Synchro Monster,"1 Tuner + 1 or more non-Tuner Spellcaster-Type monsters
When this card is Synchro Summoned, place 1 Spell Counter on it. Once per turn, you can discard any number of cards to place 1 Spell Counter on a monster(s) you control for each card you discarded. You can remove all Spell Counters on the field to inflict 500 damage to your opponent for each removed Spell Counter.",2200,1400,6,Spellcaster,DARK,Unknown,https://images.ygoprodeck.com/images/cards_cropped/63101919.jpg,GAN_experiments/training_magician/darkmagician/63101919.jpg
50237654,The Dark Magicians,Fusion Monster,"""Dark Magician"" or ""Dark Magician Girl"" + 1 Spellcaster monster
Once per turn, if a Spell/Trap Card or effect is activated (except during the Damage Step): You can draw 1 card, then if it was a Spell/Trap, you can Set it, and if it was a Trap or Quick-Play Spell, you can activate it this turn. If this card is destroyed: You can Special Summon both 1 ""Dark Magician"" and 1 ""Dark Magician Girl"" from your hand, Deck, and/or GY.",2800,2300,8,Spellcaster,DARK,Dark Magician,https://images.ygoprodeck.com/images/cards_cropped/50237654.jpg,GAN_experiments/training_magician/darkmagician/50237654.jpg
1784686,The Eye of Timaeus,Spell Card,"(This card is also always treated as ""Legendary Dragon Timaeus"".)
Target 1 ""Dark Magician"" monster you control; Fusion Summon 1 Fusion Monster from your Extra Deck that lists that monster on the field as Fusion Material, using it as the Fusion Material. You can only activate 1 ""The Eye of Timaeus"" per turn.",0,0,0,Normal,Unknown,Dark Magician,https://images.ygoprodeck.com/images/cards_cropped/1784686.jpg,GAN_experiments/training_magician/darkmagician/1784686.jpg
63391643,Thousand Knives,Spell Card,"If you control ""Dark Magician"": Target 1 monster your opponent controls; destroy that target.",0,0,0,Normal,Unknown,Dark Magician,https://images.ygoprodeck.com/images/cards_cropped/63391643.jpg,GAN_experiments/training_magician/darkmagician/63391643.jpg
3078380,Timaeus the United Dragon,Effect Monster,"You can send 1 Spellcaster monster, or 1 Spell/Trap that mentions ""Dark Magician"", from your hand or face-up field to the GY; Special Summon this card from your hand. During your Main Phase: You can Fusion Summon 1 Fusion Monster from your Extra Deck, using monsters from your hand or field as material, including a Spellcaster monster. You can only use each effect of ""Timaeus the United Dragon"" once per turn.",2800,1800,8,Dragon,LIGHT,Legendary Knight,https://images.ygoprodeck.com/images/cards_cropped/3078380.jpg,GAN_experiments/training_magician/darkmagician/3078380.jpg
1344018,Time Pendulumgraph,Trap Card,"Your opponent cannot target Spellcaster-Type monsters you control with Trap Cards or effects. You can only use the following effect of ""Time Pendulumgraph"" once per turn. You can target 1 ""Magician"" Pendulum Monster Card in your Monster Zone or Pendulum Zone, and 1 card your opponent controls; destroy them. Then, if this effect did not destroy 2 cards, you can send 1 card on the field to the Graveyard.",0,0,0,Continuous,Unknown,Magician,https://images.ygoprodeck.com/images/cards_cropped/1344018.jpg,GAN_experiments/training_magician/darkmagician/1344018.jpg
80335817,Timebreaker Magician,Pendulum Effect Monster,"[ Pendulum Effect ] 
Each turn, the first Pendulum Monster(s) you control that would be destroyed by an opponent's card effect, is not destroyed.
[ Monster Effect ] 
When this card is Pendulum Summoned from the hand (and no other cards are Pendulum Summoned at the same time): You can make this card's ATK become double its original ATK. Once per turn: You can target 1 monster on the field; banish both it and this card from the field until your next Standby Phase.",1400,0,3,Spellcaster,DARK,Magician,https://images.ygoprodeck.com/images/cards_cropped/80335817.jpg,GAN_experiments/training_magician/darkmagician/80335817.jpg
20409757,Timegazer Magician,Pendulum Effect Monster,"[ Pendulum Effect ] 
You must control no monsters to activate this card. If a Pendulum Monster you control battles, your opponent cannot activate Trap Cards until the end of the Damage Step. Unless you have a ""Magician"" card or ""Odd-Eyes"" card in your other Pendulum Zone, this card's Pendulum Scale becomes 4.
[ Monster Effect ] 
Each turn, the first card(s) in your Pendulum Zone that would be destroyed by an opponent's card effect, is not destroyed.",1200,600,3,Spellcaster,DARK,Magician,https://images.ygoprodeck.com/images/cards_cropped/20409757.jpg,GAN_experiments/training_magician/darkmagician/20409757.jpg
47349116,Timestar Magician,XYZ Monster,"2 Level 4 ""Magician"" Pendulum Monsters
Must first be Xyz Summoned with the above Xyz Materials. Once per turn: You can detach 1 Xyz Material from this card; add to your hand, 1 DARK Spellcaster-Type monster from your Deck, Graveyard, or face-up from your Extra Deck. Once per turn, if a Pendulum Monster Card(s) in your Monster Zone or Pendulum Zone would be destroyed by battle or card effect, you can send 1 Spellcaster-Type monster from your Deck to the Graveyard instead.",2400,1200,4,Spellcaster,DARK,Unknown,https://images.ygoprodeck.com/images/cards_cropped/47349116.jpg,GAN_experiments/training_magician/darkmagician/47349116.jpg
21296502,Toon Dark Magician,Toon Monster,"Cannot attack the turn it is Summoned. While you control ""Toon World"" and your opponent controls no Toon monsters, this card can attack your opponent directly. Once per turn: You can discard 1 ""Toon"" card, then activate 1 of these effects;
● Special Summon 1 Toon monster from your Deck, except ""Toon Dark Magician"", ignoring its Summoning conditions.
● Add 1 ""Toon"" Spell/Trap from your Deck to your hand.",2500,2100,7,Spellcaster,DARK,Toon,https://images.ygoprodeck.com/images/cards_cropped/21296502.jpg,GAN_experiments/training_magician/darkmagician/21296502.jpg
90960358,Toon Dark Magician Girl,Toon Monster,"Cannot be Normal Summoned/Set. Must first be Special Summoned (from your hand) by Tributing 1 monster, while you control ""Toon World"". If ""Toon World"" on the field is destroyed, destroy this card. Can attack your opponent directly, unless they control a Toon monster, in which case this card must target a Toon monster for its attacks. Gains 300 ATK for every ""Dark Magician"" or ""Magician of Black Chaos"" in either player's GY.",2000,1700,6,Spellcaster,DARK,Toon,https://images.ygoprodeck.com/images/cards_cropped/90960358.jpg,GAN_experiments/training_magician/darkmagician/90960358.jpg
101205052,Top Hat Hare the Silhouette Magician,Link Monster,"2 Effect Monsters
If this card battles a monster, neither can be destroyed by that battle. You can only use each of the following effects of ""Top Hat Hare the Silhouette Magician"" once per turn. If this card is Link Summoned: You can Set 1 Continuous Trap directly from your Deck with an effect that Special Summons itself as a monster, also this card cannot be used as Link Material for the rest of this turn. If a card(s) is Special Summoned from the Spell & Trap Zone to the Monster Zone: You can target 1 Spell/Trap your opponent controls; destroy it.",1500,0,0,Illusion,LIGHT,Unknown,https://images.ygoprodeck.com/images/cards_cropped/101205052.jpg,GAN_experiments/training_magician/darkmagician/101205052.jpg
58132856,Toy Magician,Effect Monster,"You can Set this card from your hand to your Spell & Trap Zone as a Spell. During the End Phase, if this Set card in your Spell & Trap Zone was destroyed by an opponent's card effect and sent to the GY this turn: Special Summon this card. If this card is Flip Summoned: Destroy Spells and Traps on the field, equal to the number of ""Toy Magicians"" on the field.",1600,1500,4,Spellcaster,LIGHT,Unknown,https://images.ygoprodeck.com/images/cards_cropped/58132856.jpg,GAN_experiments/training_magician/darkmagician/58132856.jpg
54941203,Tuning Magician,Tuner Monster,"If you have 2 ""Magician"" cards in your Pendulum Zones, while this card is in your hand or Graveyard: You can Special Summon this card, but banish it when it leaves the field. You can only use this effect of ""Tuning Magician"" once per turn. If this card is Normal or Special Summoned: Your opponent gains 400 LP, then you take 400 damage.",0,0,1,Spellcaster,DARK,Unknown,https://images.ygoprodeck.com/images/cards_cropped/54941203.jpg,GAN_experiments/training_magician/darkmagician/54941203.jpg
93343894,Water Magician,Normal Monster,This monster swamps an opponent with an almost endless supply of water.,1400,1000,4,Aqua,WATER,Unknown,https://images.ygoprodeck.com/images/cards_cropped/93343894.jpg,GAN_experiments/training_magician/darkmagician/93343894.jpg
11067666,White Wing Magician,Pendulum Tuner Effect Monster,"[ Pendulum Effect ] 
Once per turn, when an activated card or effect resolves that targets a DARK Spellcaster-Type monster you control, negate that effect, then destroy this card.
[ Monster Effect ] 
(This card is always treated as a ""Synchro Dragon"" card.)
If this Pendulum Summoned card is used for a Synchro Summon, banish it.",1600,1400,4,Spellcaster,WIND,Magician,https://images.ygoprodeck.com/images/cards_cropped/11067666.jpg,GAN_experiments/training_magician/darkmagician/11067666.jpg
59297550,Wind-Up Magician,Effect Monster,"If the effect of a ""Wind-Up"" monster is activated, except ""Wind-Up Magician"": You can Special Summon 1 Level 4 or lower ""Wind-Up"" monster from your Deck in face-up Defense Position. This effect can only be used once while this card is face-up on the field.",600,1800,4,Spellcaster,FIRE,Wind-Up,https://images.ygoprodeck.com/images/cards_cropped/59297550.jpg,GAN_experiments/training_magician/darkmagician/59297550.jpg
72714461,Wisdom-Eye Magician,Pendulum Effect Monster,"[ Pendulum Effect ] 
If you have a ""Magician"" or ""Performapal"" card in your other Pendulum Zone: You can destroy this card, and if you do, place 1 ""Magician"" Pendulum Monster from your Deck in your Pendulum Zone, except ""Wisdom-Eye Magician"".
[ Monster Effect ] 
You can discard this card, then target 1 card in your Pendulum Zone, whose current Pendulum Scale is different from its original Pendulum Scale; its Pendulum Scale becomes its original Pendulum Scale until the end of this turn.",1500,1500,4,Spellcaster,LIGHT,Magician,https://images.ygoprodeck.com/images/cards_cropped/72714461.jpg,GAN_experiments/training_magician/darkmagician/72714461.jpg
71692913,Xiangke Magician,Pendulum Effect Monster,"[ Pendulum Effect ] 
Once per turn: You can target 1 face-up Xyz Monster you control; this turn, you can use it as an Xyz Material for an Xyz Summon using its Rank as if it were a Level (even if this card leaves the field).
[ Monster Effect ] 
Once per turn, during either player's turn: You can target 1 LIGHT monster on the field; that face-up monster has its effects negated until the end of this turn.",2500,500,7,Spellcaster,DARK,Magician,https://images.ygoprodeck.com/images/cards_cropped/71692913.jpg,GAN_experiments/training_magician/darkmagician/71692913.jpg
17086528,Xiangsheng Magician,Pendulum Effect Monster,"[ Pendulum Effect ] 
Once per turn: You can target 1 face-up Xyz Monster you control, and 1 Level 5 or higher monster you control; that Xyz Monster's Rank becomes equal to the Level of that Level 5 or higher monster, until the end of this turn (even if this card leaves the field). While you control more cards than your opponent does, this card's Pendulum Scale becomes 4.
[ Monster Effect ] 
Your opponent takes no battle damage from attacks involving this card. Once per turn: You can target 1 other face-up monster you control; this card's ATK becomes equal to that monster's current ATK, until the end of this turn.",500,1500,4,Spellcaster,LIGHT,Magician,https://images.ygoprodeck.com/images/cards_cropped/17086528.jpg,GAN_experiments/training_magician/darkmagician/17086528.jpg
